2010-05-01 19:06:07 startup archives unpack
2010-05-09 22:52:57 status installed libneon27-gnutls-dev 0.29.0-1
2010-05-09 22:52:57 configure libprojectm-data 1.2.0-3 1.2.0-3
2010-05-09 22:52:57 status unpacked libprojectm-data 1.2.0-3
2010-05-09 22:52:57 status half-configured libprojectm-data 1.2.0-3
2010-05-09 22:52:57 status installed libprojectm-data 1.2.0-3
2010-05-09 22:52:57 configure libprojectm2 1.2.0-3 1.2.0-3
2010-05-09 22:52:57 status unpacked libprojectm2 1.2.0-3
2010-05-09 22:52:57 status half-configured libprojectm2 1.2.0-3
2010-05-09 22:52:57 status installed libprojectm2 1.2.0-3
2010-05-09 22:52:57 configure libprojectm-dev 1.2.0-3 1.2.0-3
2010-05-09 22:52:57 status unpacked libprojectm-dev 1.2.0-3
2010-05-09 22:52:57 status half-configured libprojectm-dev 1.2.0-3
2010-05-09 22:52:57 status installed libprojectm-dev 1.2.0-3
2010-05-09 22:52:57 configure libresid-builder-dev 2.1.1-8 2.1.1-8
2010-05-09 22:52:57 status unpacked libresid-builder-dev 2.1.1-8
2010-05-09 22:52:58 status half-configured libresid-builder-dev 2.1.1-8
2010-05-09 22:52:58 status installed libresid-builder-dev 2.1.1-8
2010-05-09 22:52:58 configure libaudio-dev 1.9.2-3 1.9.2-3
2010-05-09 22:52:58 status unpacked libaudio-dev 1.9.2-3
2010-05-09 22:52:58 status half-configured libaudio-dev 1.9.2-3
2010-05-09 22:52:58 status installed libaudio-dev 1.9.2-3
2010-05-09 22:52:58 configure libsdl1.2-dev 1.2.14-4ubuntu1 1.2.14-4ubuntu1
2010-05-09 22:52:58 status unpacked libsdl1.2-dev 1.2.14-4ubuntu1
2010-05-09 22:52:58 status half-configured libsdl1.2-dev 1.2.14-4ubuntu1
2010-05-09 22:52:58 status installed libsdl1.2-dev 1.2.14-4ubuntu1
2010-05-09 22:52:58 configure libspeex-dev 1.2~rc1-1ubuntu1 1.2~rc1-1ubuntu1
2010-05-09 22:52:58 status unpacked libspeex-dev 1.2~rc1-1ubuntu1
2010-05-09 22:52:58 status half-configured libspeex-dev 1.2~rc1-1ubuntu1
2010-05-09 22:52:58 status installed libspeex-dev 1.2~rc1-1ubuntu1
2010-05-09 22:52:58 configure libtheora-dev 1.1.1+dfsg.1-3 1.1.1+dfsg.1-3
2010-05-09 22:52:58 status unpacked libtheora-dev 1.1.1+dfsg.1-3
2010-05-09 22:52:58 status half-configured libtheora-dev 1.1.1+dfsg.1-3
2010-05-09 22:52:58 status installed libtheora-dev 1.1.1+dfsg.1-3
2010-05-09 22:52:58 configure libshout3-dev 2.2.2-5ubuntu1 2.2.2-5ubuntu1
2010-05-09 22:52:58 status unpacked libshout3-dev 2.2.2-5ubuntu1
2010-05-09 22:52:58 status half-configured libshout3-dev 2.2.2-5ubuntu1
2010-05-09 22:52:58 status installed libshout3-dev 2.2.2-5ubuntu1
2010-05-09 22:52:59 configure libsidplay2-dev 2.1.1-8 2.1.1-8
2010-05-09 22:52:59 status unpacked libsidplay2-dev 2.1.1-8
2010-05-09 22:52:59 status half-configured libsidplay2-dev 2.1.1-8
2010-05-09 22:52:59 status installed libsidplay2-dev 2.1.1-8
2010-05-09 22:52:59 configure libtag1-dev 1.6.3-0ubuntu1 1.6.3-0ubuntu1
2010-05-09 22:52:59 status unpacked libtag1-dev 1.6.3-0ubuntu1
2010-05-09 22:52:59 status half-configured libtag1-dev 1.6.3-0ubuntu1
2010-05-09 22:52:59 status installed libtag1-dev 1.6.3-0ubuntu1
2010-05-09 22:52:59 configure libtagc0 1.6.3-0ubuntu1 1.6.3-0ubuntu1
2010-05-09 22:52:59 status unpacked libtagc0 1.6.3-0ubuntu1
2010-05-09 22:52:59 status half-configured libtagc0 1.6.3-0ubuntu1
2010-05-09 22:52:59 status installed libtagc0 1.6.3-0ubuntu1
2010-05-09 22:53:00 configure libtagc0-dev 1.6.3-0ubuntu1 1.6.3-0ubuntu1
2010-05-09 22:53:00 status unpacked libtagc0-dev 1.6.3-0ubuntu1
2010-05-09 22:53:00 status half-configured libtagc0-dev 1.6.3-0ubuntu1
2010-05-09 22:53:00 status installed libtagc0-dev 1.6.3-0ubuntu1
2010-05-09 22:53:00 configure libwavpack-dev 4.60.1-1 4.60.1-1
2010-05-09 22:53:00 status unpacked libwavpack-dev 4.60.1-1
2010-05-09 22:53:00 status half-configured libwavpack-dev 4.60.1-1
2010-05-09 22:53:00 status installed libwavpack-dev 4.60.1-1
2010-05-09 22:53:00 configure liblircclient-dev 0.8.6-0ubuntu4 0.8.6-0ubuntu4
2010-05-09 22:53:00 status unpacked liblircclient-dev 0.8.6-0ubuntu4
2010-05-09 22:53:00 status half-configured liblircclient-dev 0.8.6-0ubuntu4
2010-05-09 22:53:00 status installed liblircclient-dev 0.8.6-0ubuntu4
2010-05-09 22:53:00 trigproc libc-bin 2.11.1-0ubuntu7 2.11.1-0ubuntu7
2010-05-09 22:53:00 status half-configured libc-bin 2.11.1-0ubuntu7
2010-05-09 22:53:01 status installed libc-bin 2.11.1-0ubuntu7
2010-05-09 22:56:44 startup archives unpack
2010-05-09 22:56:44 install libxmmsclient6 <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:44 status half-installed libxmmsclient6 0.7DrNo-4ubuntu1
2010-05-09 22:56:45 status unpacked libxmmsclient6 0.7DrNo-4ubuntu1
2010-05-09 22:56:45 status unpacked libxmmsclient6 0.7DrNo-4ubuntu1
2010-05-09 22:56:45 install libxmmsclient-glib1 <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:45 status half-installed libxmmsclient-glib1 0.7DrNo-4ubuntu1
2010-05-09 22:56:45 status unpacked libxmmsclient-glib1 0.7DrNo-4ubuntu1
2010-05-09 22:56:45 status unpacked libxmmsclient-glib1 0.7DrNo-4ubuntu1
2010-05-09 22:56:46 install xmms2-client-cli <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:46 status half-installed xmms2-client-cli 0.7DrNo-4ubuntu1
2010-05-09 22:56:46 status triggers-pending man-db 2.5.7-2
2010-05-09 22:56:46 status half-installed xmms2-client-cli 0.7DrNo-4ubuntu1
2010-05-09 22:56:46 status unpacked xmms2-client-cli 0.7DrNo-4ubuntu1
2010-05-09 22:56:46 status unpacked xmms2-client-cli 0.7DrNo-4ubuntu1
2010-05-09 22:56:47 install xmms2-core <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:47 status half-installed xmms2-core 0.7DrNo-4ubuntu1
2010-05-09 22:56:47 status half-installed xmms2-core 0.7DrNo-4ubuntu1
2010-05-09 22:56:48 status unpacked xmms2-core 0.7DrNo-4ubuntu1
2010-05-09 22:56:48 status unpacked xmms2-core 0.7DrNo-4ubuntu1
2010-05-09 22:56:48 install xmms2-icon <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:48 status half-installed xmms2-icon 0.7DrNo-4ubuntu1
2010-05-09 22:56:49 status unpacked xmms2-icon 0.7DrNo-4ubuntu1
2010-05-09 22:56:49 status unpacked xmms2-icon 0.7DrNo-4ubuntu1
2010-05-09 22:56:49 install xmms2-plugin-alsa <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:49 status half-installed xmms2-plugin-alsa 0.7DrNo-4ubuntu1
2010-05-09 22:56:50 status unpacked xmms2-plugin-alsa 0.7DrNo-4ubuntu1
2010-05-09 22:56:50 status unpacked xmms2-plugin-alsa 0.7DrNo-4ubuntu1
2010-05-09 22:56:50 install xmms2-plugin-id3v2 <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:50 status half-installed xmms2-plugin-id3v2 0.7DrNo-4ubuntu1
2010-05-09 22:56:50 status unpacked xmms2-plugin-id3v2 0.7DrNo-4ubuntu1
2010-05-09 22:56:50 status unpacked xmms2-plugin-id3v2 0.7DrNo-4ubuntu1
2010-05-09 22:56:51 install xmms2-plugin-mad <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:51 status half-installed xmms2-plugin-mad 0.7DrNo-4ubuntu1
2010-05-09 22:56:51 status unpacked xmms2-plugin-mad 0.7DrNo-4ubuntu1
2010-05-09 22:56:51 status unpacked xmms2-plugin-mad 0.7DrNo-4ubuntu1
2010-05-09 22:56:51 install xmms2-plugin-pulse <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:51 status half-installed xmms2-plugin-pulse 0.7DrNo-4ubuntu1
2010-05-09 22:56:52 status unpacked xmms2-plugin-pulse 0.7DrNo-4ubuntu1
2010-05-09 22:56:52 status unpacked xmms2-plugin-pulse 0.7DrNo-4ubuntu1
2010-05-09 22:56:52 install xmms2-plugin-vorbis <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:52 status half-installed xmms2-plugin-vorbis 0.7DrNo-4ubuntu1
2010-05-09 22:56:53 status unpacked xmms2-plugin-vorbis 0.7DrNo-4ubuntu1
2010-05-09 22:56:53 status unpacked xmms2-plugin-vorbis 0.7DrNo-4ubuntu1
2010-05-09 22:56:53 install xmms2 <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:53 status half-installed xmms2 0.7DrNo-4ubuntu1
2010-05-09 22:56:53 status unpacked xmms2 0.7DrNo-4ubuntu1
2010-05-09 22:56:53 status unpacked xmms2 0.7DrNo-4ubuntu1
2010-05-09 22:56:54 install xmms2-client-nycli <none> 0.7DrNo-4ubuntu1
2010-05-09 22:56:54 status half-installed xmms2-client-nycli 0.7DrNo-4ubuntu1
2010-05-09 22:56:54 status half-installed xmms2-client-nycli 0.7DrNo-4ubuntu1
2010-05-09 22:56:54 status unpacked xmms2-client-nycli 0.7DrNo-4ubuntu1
2010-05-09 22:56:54 status unpacked xmms2-client-nycli 0.7DrNo-4ubuntu1
2010-05-09 22:56:54 trigproc man-db 2.5.7-2 2.5.7-2
2010-05-09 22:56:54 status half-configured man-db 2.5.7-2
2010-05-09 22:56:56 status installed man-db 2.5.7-2
2010-05-09 22:56:57 startup packages configure
2010-05-09 22:56:57 configure libxmmsclient6 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:57 status unpacked libxmmsclient6 0.7DrNo-4ubuntu1
2010-05-09 22:56:57 status half-configured libxmmsclient6 0.7DrNo-4ubuntu1
2010-05-09 22:56:57 status installed libxmmsclient6 0.7DrNo-4ubuntu1
2010-05-09 22:56:57 status triggers-pending libc-bin 2.11.1-0ubuntu7
2010-05-09 22:56:57 configure libxmmsclient-glib1 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:57 status unpacked libxmmsclient-glib1 0.7DrNo-4ubuntu1
2010-05-09 22:56:57 status half-configured libxmmsclient-glib1 0.7DrNo-4ubuntu1
2010-05-09 22:56:57 status installed libxmmsclient-glib1 0.7DrNo-4ubuntu1
2010-05-09 22:56:57 configure xmms2-client-cli 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:57 status unpacked xmms2-client-cli 0.7DrNo-4ubuntu1
2010-05-09 22:56:57 status half-configured xmms2-client-cli 0.7DrNo-4ubuntu1
2010-05-09 22:56:57 status installed xmms2-client-cli 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 configure xmms2-core 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status unpacked xmms2-core 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status half-configured xmms2-core 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status installed xmms2-core 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 configure xmms2-icon 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status unpacked xmms2-icon 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status half-configured xmms2-icon 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status installed xmms2-icon 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 configure xmms2-plugin-alsa 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status unpacked xmms2-plugin-alsa 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status half-configured xmms2-plugin-alsa 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status installed xmms2-plugin-alsa 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 configure xmms2-plugin-id3v2 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status unpacked xmms2-plugin-id3v2 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status half-configured xmms2-plugin-id3v2 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status installed xmms2-plugin-id3v2 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 configure xmms2-plugin-mad 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status unpacked xmms2-plugin-mad 0.7DrNo-4ubuntu1
2010-05-09 22:56:58 status half-configured xmms2-plugin-mad 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status installed xmms2-plugin-mad 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 configure xmms2-plugin-pulse 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status unpacked xmms2-plugin-pulse 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status half-configured xmms2-plugin-pulse 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status installed xmms2-plugin-pulse 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 configure xmms2-plugin-vorbis 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status unpacked xmms2-plugin-vorbis 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status half-configured xmms2-plugin-vorbis 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status installed xmms2-plugin-vorbis 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 configure xmms2 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status unpacked xmms2 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status half-configured xmms2 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status installed xmms2 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 configure xmms2-client-nycli 0.7DrNo-4ubuntu1 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status unpacked xmms2-client-nycli 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status half-configured xmms2-client-nycli 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 status installed xmms2-client-nycli 0.7DrNo-4ubuntu1
2010-05-09 22:56:59 trigproc libc-bin 2.11.1-0ubuntu7 2.11.1-0ubuntu7
2010-05-09 22:56:59 status half-configured libc-bin 2.11.1-0ubuntu7
2010-05-09 22:57:00 status installed libc-bin 2.11.1-0ubuntu7
2010-05-09 23:02:59 startup archives unpack
2010-05-09 23:02:59 install libsdl-mixer1.2 <none> 1.2.8-6build1
2010-05-09 23:02:59 status half-installed libsdl-mixer1.2 1.2.8-6build1
2010-05-09 23:03:01 status unpacked libsdl-mixer1.2 1.2.8-6build1
2010-05-09 23:03:01 status unpacked libsdl-mixer1.2 1.2.8-6build1
2010-05-09 23:03:01 install python-sip <none> 4.10.1-0ubuntu1
2010-05-09 23:03:01 status half-installed python-sip 4.10.1-0ubuntu1
2010-05-09 23:03:02 status unpacked python-sip 4.10.1-0ubuntu1
2010-05-09 23:03:02 status unpacked python-sip 4.10.1-0ubuntu1
2010-05-09 23:03:02 install python-qt3 <none> 3.18.1-4ubuntu1
2010-05-09 23:03:02 status half-installed python-qt3 3.18.1-4ubuntu1
2010-05-09 23:03:03 status unpacked python-qt3 3.18.1-4ubuntu1
2010-05-09 23:03:03 status unpacked python-qt3 3.18.1-4ubuntu1
2010-05-09 23:03:04 install xbmc-bin <none> 1:9.11-lucid1
2010-05-09 23:03:04 status half-installed xbmc-bin 1:9.11-lucid1
2010-05-09 23:03:09 status unpacked xbmc-bin 1:9.11-lucid1
2010-05-09 23:03:09 status unpacked xbmc-bin 1:9.11-lucid1
2010-05-09 23:03:09 install xbmc-data <none> 1:9.11-lucid1
2010-05-09 23:03:09 status half-installed xbmc-data 1:9.11-lucid1
2010-05-09 23:03:09 status triggers-pending man-db 2.5.7-2
2010-05-09 23:03:09 status half-installed xbmc-data 1:9.11-lucid1
2010-05-09 23:03:10 status triggers-pending python-gmenu 2.30.0-0ubuntu4
2010-05-09 23:03:11 status half-installed xbmc-data 1:9.11-lucid1
2010-05-09 23:03:11 status triggers-pending desktop-file-utils 0.16-0ubuntu2
2010-05-09 23:03:11 status half-installed xbmc-data 1:9.11-lucid1
2010-05-09 23:03:45 status unpacked xbmc-data 1:9.11-lucid1
2010-05-09 23:03:45 status unpacked xbmc-data 1:9.11-lucid1
2010-05-09 23:03:45 install xbmc-skin-confluence <none> 1:9.11-lucid1
2010-05-09 23:03:45 status half-installed xbmc-skin-confluence 1:9.11-lucid1
2010-05-09 23:03:52 status unpacked xbmc-skin-confluence 1:9.11-lucid1
2010-05-09 23:03:52 status unpacked xbmc-skin-confluence 1:9.11-lucid1
2010-05-09 23:03:52 install xbmc-web-pm3 <none> 1:9.11-lucid1
2010-05-09 23:03:52 status half-installed xbmc-web-pm3 1:9.11-lucid1
2010-05-09 23:03:57 status unpacked xbmc-web-pm3 1:9.11-lucid1
2010-05-09 23:03:57 status unpacked xbmc-web-pm3 1:9.11-lucid1
2010-05-09 23:03:57 install xbmc <none> 1:9.11-lucid1
2010-05-09 23:03:57 status half-installed xbmc 1:9.11-lucid1
2010-05-09 23:03:58 status unpacked xbmc 1:9.11-lucid1
2010-05-09 23:03:58 status unpacked xbmc 1:9.11-lucid1
2010-05-09 23:03:58 install xbmc-standalone <none> 1:9.11-lucid1
2010-05-09 23:03:58 status half-installed xbmc-standalone 1:9.11-lucid1
2010-05-09 23:03:58 status half-installed xbmc-standalone 1:9.11-lucid1
2010-05-09 23:03:58 status unpacked xbmc-standalone 1:9.11-lucid1
2010-05-09 23:03:59 status unpacked xbmc-standalone 1:9.11-lucid1
2010-05-09 23:03:59 trigproc man-db 2.5.7-2 2.5.7-2
2010-05-09 23:03:59 status half-configured man-db 2.5.7-2
2010-05-09 23:04:00 status installed man-db 2.5.7-2
2010-05-09 23:04:00 trigproc python-gmenu 2.30.0-0ubuntu4 2.30.0-0ubuntu4
2010-05-09 23:04:00 status half-configured python-gmenu 2.30.0-0ubuntu4
2010-05-09 23:04:01 status installed python-gmenu 2.30.0-0ubuntu4
2010-05-09 23:04:01 status triggers-pending python-support 1.0.4ubuntu1
2010-05-09 23:04:01 trigproc desktop-file-utils 0.16-0ubuntu2 0.16-0ubuntu2
2010-05-09 23:04:01 status half-configured desktop-file-utils 0.16-0ubuntu2
2010-05-09 23:04:01 status installed desktop-file-utils 0.16-0ubuntu2
2010-05-09 23:04:01 trigproc python-support 1.0.4ubuntu1 1.0.4ubuntu1
2010-05-09 23:04:01 status half-configured python-support 1.0.4ubuntu1
2010-05-09 23:04:06 status installed python-support 1.0.4ubuntu1
2010-05-09 23:04:07 startup packages configure
2010-05-09 23:04:07 configure libsdl-mixer1.2 1.2.8-6build1 1.2.8-6build1
2010-05-09 23:04:07 status unpacked libsdl-mixer1.2 1.2.8-6build1
2010-05-09 23:04:07 status half-configured libsdl-mixer1.2 1.2.8-6build1
2010-05-09 23:04:07 status installed libsdl-mixer1.2 1.2.8-6build1
2010-05-09 23:04:07 status triggers-pending libc-bin 2.11.1-0ubuntu7
2010-05-09 23:04:07 configure python-sip 4.10.1-0ubuntu1 4.10.1-0ubuntu1
2010-05-09 23:04:07 status unpacked python-sip 4.10.1-0ubuntu1
2010-05-09 23:04:07 status half-configured python-sip 4.10.1-0ubuntu1
2010-05-09 23:04:07 status installed python-sip 4.10.1-0ubuntu1
2010-05-09 23:04:08 status triggers-pending python-support 1.0.4ubuntu1
2010-05-09 23:04:08 configure python-qt3 3.18.1-4ubuntu1 3.18.1-4ubuntu1
2010-05-09 23:04:08 status unpacked python-qt3 3.18.1-4ubuntu1
2010-05-09 23:04:08 status half-configured python-qt3 3.18.1-4ubuntu1
2010-05-09 23:04:08 status installed python-qt3 3.18.1-4ubuntu1
2010-05-09 23:04:08 configure xbmc-bin 1:9.11-lucid1 1:9.11-lucid1
2010-05-09 23:04:08 status unpacked xbmc-bin 1:9.11-lucid1
2010-05-09 23:04:08 status half-configured xbmc-bin 1:9.11-lucid1
2010-05-09 23:04:08 status installed xbmc-bin 1:9.11-lucid1
2010-05-09 23:04:08 configure xbmc-data 1:9.11-lucid1 1:9.11-lucid1
2010-05-09 23:04:08 status unpacked xbmc-data 1:9.11-lucid1
2010-05-09 23:04:08 status half-configured xbmc-data 1:9.11-lucid1
2010-05-09 23:04:08 status installed xbmc-data 1:9.11-lucid1
2010-05-09 23:04:08 configure xbmc-skin-confluence 1:9.11-lucid1 1:9.11-lucid1
2010-05-09 23:04:08 status unpacked xbmc-skin-confluence 1:9.11-lucid1
2010-05-09 23:04:08 status half-configured xbmc-skin-confluence 1:9.11-lucid1
2010-05-09 23:04:08 status installed xbmc-skin-confluence 1:9.11-lucid1
2010-05-09 23:04:08 configure xbmc-web-pm3 1:9.11-lucid1 1:9.11-lucid1
2010-05-09 23:04:08 status unpacked xbmc-web-pm3 1:9.11-lucid1
2010-05-09 23:04:08 status half-configured xbmc-web-pm3 1:9.11-lucid1
2010-05-09 23:04:09 status installed xbmc-web-pm3 1:9.11-lucid1
2010-05-09 23:04:09 configure xbmc 1:9.11-lucid1 1:9.11-lucid1
2010-05-09 23:04:09 status unpacked xbmc 1:9.11-lucid1
2010-05-09 23:04:09 status half-configured xbmc 1:9.11-lucid1
2010-05-09 23:04:09 status installed xbmc 1:9.11-lucid1
2010-05-09 23:04:09 configure xbmc-standalone 1:9.11-lucid1 1:9.11-lucid1
2010-05-09 23:04:09 status unpacked xbmc-standalone 1:9.11-lucid1
2010-05-09 23:04:09 status half-configured xbmc-standalone 1:9.11-lucid1
2010-05-09 23:04:09 status installed xbmc-standalone 1:9.11-lucid1
2010-05-09 23:04:09 trigproc libc-bin 2.11.1-0ubuntu7 2.11.1-0ubuntu7
2010-05-09 23:04:09 status half-configured libc-bin 2.11.1-0ubuntu7
2010-05-09 23:04:09 status installed libc-bin 2.11.1-0ubuntu7
2010-05-09 23:04:09 trigproc python-support 1.0.4ubuntu1 1.0.4ubuntu1
2010-05-09 23:04:09 status half-configured python-support 1.0.4ubuntu1
2010-05-09 23:04:10 status installed python-support 1.0.4ubuntu1
2010-05-09 23:04:23 startup archives install
2010-05-09 23:04:23 upgrade audacious-plugins 2.3-1ubuntu4 2.3-1ubuntu4
2010-05-09 23:04:23 status half-configured audacious-plugins 2.3-1ubuntu4
2010-05-09 23:04:24 status unpacked audacious-plugins 2.3-1ubuntu4
2010-05-09 23:04:24 status half-installed audacious-plugins 2.3-1ubuntu4
2010-05-09 23:04:38 status half-installed audacious-plugins 2.3-1ubuntu4
2010-05-09 23:04:38 status unpacked audacious-plugins 2.3-1ubuntu4
2010-05-09 23:04:38 status unpacked audacious-plugins 2.3-1ubuntu4
2010-05-09 23:04:38 configure audacious-plugins 2.3-1ubuntu4 2.3-1ubuntu4
2010-05-09 23:04:38 status unpacked audacious-plugins 2.3-1ubuntu4
2010-05-09 23:04:38 status half-configured audacious-plugins 2.3-1ubuntu4
2010-05-09 23:04:38 status installed audacious-plugins 2.3-1ubuntu4
2010-05-09 23:22:23 startup archives install
2010-05-09 23:22:24 upgrade audacious-plugins 2.3-1ubuntu4 2.3-1ubuntu4
2010-05-09 23:22:24 status half-configured audacious-plugins 2.3-1ubuntu4
2010-05-09 23:22:24 status unpacked audacious-plugins 2.3-1ubuntu4
2010-05-09 23:22:24 status half-installed audacious-plugins 2.3-1ubuntu4
2010-05-09 23:22:37 status half-installed audacious-plugins 2.3-1ubuntu4
2010-05-09 23:22:37 status unpacked audacious-plugins 2.3-1ubuntu4
2010-05-09 23:22:38 status unpacked audacious-plugins 2.3-1ubuntu4
2010-05-09 23:22:38 configure audacious-plugins 2.3-1ubuntu4 2.3-1ubuntu4
2010-05-09 23:22:38 status unpacked audacious-plugins 2.3-1ubuntu4
2010-05-09 23:22:38 status half-configured audacious-plugins 2.3-1ubuntu4
2010-05-09 23:22:38 status installed audacious-plugins 2.3-1ubuntu4
2010-05-10 20:12:55 startup archives unpack
2010-05-10 20:13:01 install ispell <none> 3.1.20.0-7
2010-05-10 20:13:01 status half-installed ispell 3.1.20.0-7
2010-05-10 20:13:01 status triggers-pending doc-base 0.9.5
2010-05-10 20:13:02 status half-installed ispell 3.1.20.0-7
2010-05-10 20:13:02 status triggers-pending man-db 2.5.7-2
2010-05-10 20:13:02 status half-installed ispell 3.1.20.0-7
2010-05-10 20:13:02 status triggers-pending install-info 4.13a.dfsg.1-5ubuntu1
2010-05-10 20:13:02 status half-installed ispell 3.1.20.0-7
2010-05-10 20:13:03 status unpacked ispell 3.1.20.0-7
2010-05-10 20:13:04 status unpacked ispell 3.1.20.0-7
2010-05-10 20:13:04 install iamerican <none> 3.1.20.0-7
2010-05-10 20:13:04 status half-installed iamerican 3.1.20.0-7
2010-05-10 20:13:04 status half-installed iamerican 3.1.20.0-7
2010-05-10 20:13:04 status unpacked iamerican 3.1.20.0-7
2010-05-10 20:13:04 status unpacked iamerican 3.1.20.0-7
2010-05-10 20:13:05 trigproc doc-base 0.9.5 0.9.5
2010-05-10 20:13:05 status half-configured doc-base 0.9.5
2010-05-10 20:13:06 status installed doc-base 0.9.5
2010-05-10 20:13:06 trigproc man-db 2.5.7-2 2.5.7-2
2010-05-10 20:13:06 status half-configured man-db 2.5.7-2
2010-05-10 20:13:07 status installed man-db 2.5.7-2
2010-05-10 20:13:07 trigproc install-info 4.13a.dfsg.1-5ubuntu1 4.13a.dfsg.1-5ubuntu1
